STATIONS_ID,MESS_DATUM,QN_9,TT_TU,RF_TU,eor
5705,2020-07-01 20:00:00,3,23.7,56.0,eor
5705,2020-07-01 21:00:00,3,22.3,61.0,eor
5705,2020-07-01 22:00:00,3,21.3,65.0,eor
5705,2020-07-01 23:00:00,3,21.4,62.0,eor
5705,2020-07-02 00:00:00,3,20.1,68.0,eor
5705,2020-07-02 01:00:00,3,18.9,73.0,eor
5705,2020-07-02 02:00:00,3,19.1,72.0,eor
5705,2020-07-02 03:00:00,3,18.3,75.0,eor
5705,2020-07-02 04:00:00,3,17.6,79.0,eor
5705,2020-07-02 05:00:00,3,16.6,88.0,eor
5705,2020-07-02 06:00:00,3,16.4,89.0,eor
5705,2020-07-02 07:00:00,3,17.0,90.0,eor
5705,2020-07-02 08:00:00,3,17.9,85.0,eor
5705,2020-07-02 09:00:00,3,19.3,82.0,eor
5705,2020-07-02 10:00:00,3,20.8,68.0,eor
5705,2020-07-02 11:00:00,3,21.4,71.0,eor
5705,2020-07-02 12:00:00,3,21.7,64.0,eor
5705,2020-07-02 13:00:00,3,20.9,66.0,eor
5705,2020-07-02 14:00:00,3,23.9,54.0,eor
5705,2020-07-02 15:00:00,3,24.1,53.0,eor
5705,2020-07-02 16:00:00,3,23.3,51.0,eor
5705,2020-07-02 17:00:00,3,24.4,44.0,eor
5705,2020-07-02 18:00:00,3,22.9,42.0,eor
5705,2020-07-02 19:00:00,3,21.7,47.0,eor
5705,2020-07-02 20:00:00,3,19.3,61.0,eor
5705,2020-07-02 21:00:00,3,17.4,72.0,eor
5705,2020-07-02 22:00:00,3,16.5,74.0,eor
5705,2020-07-02 23:00:00,3,15.7,80.0,eor
5705,2020-07-03 00:00:00,3,15.3,81.0,eor
5705,2020-07-03 01:00:00,3,14.4,85.0,eor
5705,2020-07-03 02:00:00,3,14.3,87.0,eor
5705,2020-07-03 03:00:00,3,13.7,90.0,eor
5705,2020-07-03 04:00:00,3,13.9,84.0,eor
5705,2020-07-03 05:00:00,3,14.5,78.0,eor
5705,2020-07-03 06:00:00,3,15.8,72.0,eor
5705,2020-07-03 07:00:00,3,17.3,66.0,eor
5705,2020-07-03 08:00:00,3,18.5,53.0,eor
5705,2020-07-03 09:00:00,3,19.0,52.0,eor
5705,2020-07-03 10:00:00,3,20.5,47.0,eor
5705,2020-07-03 11:00:00,3,20.3,47.0,eor
5705,2020-07-03 12:00:00,3,22.3,42.0,eor
5705,2020-07-03 13:00:00,3,21.8,42.0,eor
5705,2020-07-03 14:00:00,3,21.6,43.0,eor
5705,2020-07-03 15:00:00,3,22.2,42.0,eor
5705,2020-07-03 16:00:00,3,21.9,41.0,eor
5705,2020-07-03 17:00:00,3,22.7,40.0,eor
5705,2020-07-03 18:00:00,3,22.1,42.0,eor
5705,2020-07-03 19:00:00,3,20.7,45.0,eor
5705,2020-07-03 20:00:00,3,18.7,55.0,eor
5705,2020-07-03 21:00:00,3,17.4,62.0,eor
5705,2020-07-03 22:00:00,3,16.1,68.0,eor
5705,2020-07-03 23:00:00,3,15.4,69.0,eor
5705,2020-07-04 00:00:00,3,14.2,74.0,eor
5705,2020-07-04 01:00:00,3,13.3,77.0,eor
5705,2020-07-04 02:00:00,3,12.4,80.0,eor
5705,2020-07-04 03:00:00,3,11.7,83.0,eor
5705,2020-07-04 04:00:00,3,11.3,86.0,eor
5705,2020-07-04 05:00:00,3,13.3,75.0,eor
5705,2020-07-04 06:00:00,3,16.1,67.0,eor
5705,2020-07-04 07:00:00,3,17.8,61.0,eor
5705,2020-07-04 08:00:00,3,20.1,55.0,eor
5705,2020-07-04 09:00:00,3,22.2,46.0,eor
5705,2020-07-04 10:00:00,3,23.1,42.0,eor
5705,2020-07-04 11:00:00,3,24.4,38.0,eor
5705,2020-07-04 12:00:00,3,24.6,38.0,eor
5705,2020-07-04 13:00:00,3,25.7,35.0,eor
5705,2020-07-04 14:00:00,3,25.9,36.0,eor
5705,2020-07-04 15:00:00,3,25.1,37.0,eor
5705,2020-07-04 16:00:00,3,26.5,36.0,eor
5705,2020-07-04 17:00:00,3,25.4,35.0,eor
5705,2020-07-04 18:00:00,3,24.4,39.0,eor
5705,2020-07-04 19:00:00,3,23.6,42.0,eor
5705,2020-07-04 20:00:00,3,22.5,46.0,eor
5705,2020-07-04 21:00:00,3,22.7,46.0,eor
5705,2020-07-04 22:00:00,3,22.2,48.0,eor
5705,2020-07-04 23:00:00,3,21.2,53.0,eor
5705,2020-07-05 00:00:00,3,20.7,54.0,eor
5705,2020-07-05 01:00:00,3,20.3,56.0,eor
5705,2020-07-05 02:00:00,3,19.7,60.0,eor
5705,2020-07-05 03:00:00,3,19.4,61.0,eor
5705,2020-07-05 04:00:00,3,19.3,63.0,eor
5705,2020-07-05 05:00:00,3,19.8,64.0,eor
5705,2020-07-05 06:00:00,3,21.0,62.0,eor
5705,2020-07-05 07:00:00,3,21.6,62.0,eor
5705,2020-07-05 08:00:00,3,22.1,61.0,eor
5705,2020-07-05 09:00:00,3,22.4,62.0,eor
5705,2020-07-05 10:00:00,3,22.5,61.0,eor
5705,2020-07-05 11:00:00,3,23.3,60.0,eor
5705,2020-07-05 12:00:00,3,22.9,62.0,eor
5705,2020-07-05 13:00:00,3,23.7,60.0,eor
5705,2020-07-05 14:00:00,3,25.4,54.0,eor
5705,2020-07-05 15:00:00,3,27.0,48.0,eor
5705,2020-07-05 16:00:00,3,27.4,44.0,eor
5705,2020-07-05 17:00:00,3,26.3,46.0,eor
5705,2020-07-05 18:00:00,3,25.4,48.0,eor
5705,2020-07-05 19:00:00,3,23.9,55.0,eor
5705,2020-07-05 20:00:00,3,23.2,58.0,eor
5705,2020-07-05 21:00:00,3,23.2,57.0,eor
5705,2020-07-05 22:00:00,3,23.2,57.0,eor
5705,2020-07-05 23:00:00,3,22.8,59.0,eor
5705,2020-07-06 00:00:00,3,18.9,86.0,eor
5705,2020-07-06 01:00:00,3,17.8,91.0,eor
5705,2020-07-06 02:00:00,3,18.0,91.0,eor
5705,2020-07-06 03:00:00,3,17.8,92.0,eor
5705,2020-07-06 04:00:00,3,17.7,94.0,eor
5705,2020-07-06 05:00:00,3,17.5,83.0,eor
5705,2020-07-06 06:00:00,3,15.9,60.0,eor
5705,2020-07-06 07:00:00,3,17.0,56.0,eor
5705,2020-07-06 08:00:00,3,17.3,53.0,eor
5705,2020-07-06 09:00:00,3,17.5,50.0,eor
5705,2020-07-06 10:00:00,3,18.2,47.0,eor
5705,2020-07-06 11:00:00,3,18.1,45.0,eor
5705,2020-07-06 12:00:00,3,20.0,39.0,eor
5705,2020-07-06 13:00:00,3,18.9,39.0,eor
5705,2020-07-06 14:00:00,3,20.3,38.0,eor
5705,2020-07-06 15:00:00,3,18.6,40.0,eor
5705,2020-07-06 16:00:00,3,20.4,38.0,eor
5705,2020-07-06 17:00:00,3,18.7,39.0,eor
5705,2020-07-06 18:00:00,3,17.2,48.0,eor
5705,2020-07-06 19:00:00,3,16.7,48.0,eor
5705,2020-07-06 20:00:00,3,15.4,53.0,eor
5705,2020-07-06 21:00:00,3,14.2,58.0,eor
5705,2020-07-06 22:00:00,3,13.4,61.0,eor
5705,2020-07-06 23:00:00,3,12.4,66.0,eor
5705,2020-07-07 00:00:00,3,11.2,73.0,eor
5705,2020-07-07 01:00:00,3,10.4,79.0,eor
5705,2020-07-07 02:00:00,3,9.0,87.0,eor
5705,2020-07-07 03:00:00,3,9.0,86.0,eor
5705,2020-07-07 04:00:00,3,8.5,91.0,eor
5705,2020-07-07 05:00:00,3,10.0,76.0,eor
5705,2020-07-07 06:00:00,3,12.7,68.0,eor
5705,2020-07-07 07:00:00,3,14.9,61.0,eor
5705,2020-07-07 08:00:00,3,16.2,52.0,eor
5705,2020-07-07 09:00:00,3,16.9,51.0,eor
5705,2020-07-07 10:00:00,3,18.0,45.0,eor
5705,2020-07-07 11:00:00,3,19.4,41.0,eor
5705,2020-07-07 12:00:00,3,20.3,38.0,eor
5705,2020-07-07 13:00:00,3,21.7,33.0,eor
5705,2020-07-07 14:00:00,3,19.9,35.0,eor
5705,2020-07-07 15:00:00,3,20.6,35.0,eor
5705,2020-07-07 16:00:00,3,20.0,36.0,eor
5705,2020-07-07 17:00:00,3,20.2,36.0,eor
5705,2020-07-07 18:00:00,3,19.6,37.0,eor
5705,2020-07-07 19:00:00,3,18.8,41.0,eor
5705,2020-07-07 20:00:00,3,16.5,54.0,eor
5705,2020-07-07 21:00:00,3,15.3,61.0,eor
5705,2020-07-07 22:00:00,3,13.7,66.0,eor
5705,2020-07-07 23:00:00,3,13.5,67.0,eor
5705,2020-07-08 00:00:00,3,13.8,63.0,eor
5705,2020-07-08 01:00:00,3,14.2,62.0,eor
5705,2020-07-08 02:00:00,3,13.8,66.0,eor
5705,2020-07-08 03:00:00,3,14.0,66.0,eor
5705,2020-07-08 04:00:00,3,14.3,63.0,eor
5705,2020-07-08 05:00:00,3,14.7,63.0,eor
5705,2020-07-08 06:00:00,3,15.7,62.0,eor
5705,2020-07-08 07:00:00,3,17.1,58.0,eor
5705,2020-07-08 08:00:00,3,18.5,55.0,eor
5705,2020-07-08 09:00:00,3,19.0,51.0,eor
5705,2020-07-08 10:00:00,3,19.4,49.0,eor
5705,2020-07-08 11:00:00,3,18.7,52.0,eor
5705,2020-07-08 12:00:00,3,16.5,68.0,eor
5705,2020-07-08 13:00:00,3,15.7,83.0,eor
5705,2020-07-08 14:00:00,3,16.1,83.0,eor
5705,2020-07-08 15:00:00,3,16.0,85.0,eor
5705,2020-07-08 16:00:00,3,15.0,86.0,eor
5705,2020-07-08 17:00:00,3,14.7,89.0,eor
5705,2020-07-08 18:00:00,3,14.6,89.0,eor
5705,2020-07-08 19:00:00,3,14.8,91.0,eor
5705,2020-07-08 20:00:00,3,14.4,94.0,eor
5705,2020-07-08 21:00:00,3,14.3,96.0,eor
5705,2020-07-08 22:00:00,3,14.5,97.0,eor
5705,2020-07-08 23:00:00,3,14.4,96.0,eor
5705,2020-07-09 00:00:00,3,14.6,96.0,eor
5705,2020-07-09 01:00:00,3,14.6,96.0,eor
5705,2020-07-09 02:00:00,3,14.6,97.0,eor
5705,2020-07-09 03:00:00,3,14.7,95.0,eor
5705,2020-07-09 04:00:00,3,14.7,94.0,eor
5705,2020-07-09 05:00:00,3,15.1,94.0,eor
5705,2020-07-09 06:00:00,3,15.8,92.0,eor
5705,2020-07-09 07:00:00,3,18.5,78.0,eor
5705,2020-07-09 08:00:00,3,19.4,77.0,eor
5705,2020-07-09 09:00:00,3,21.7,71.0,eor
5705,2020-07-09 10:00:00,3,22.5,64.0,eor
5705,2020-07-09 11:00:00,3,24.1,60.0,eor
5705,2020-07-09 12:00:00,3,25.2,51.0,eor
5705,2020-07-09 13:00:00,3,26.8,39.0,eor
5705,2020-07-09 14:00:00,3,27.1,39.0,eor
5705,2020-07-09 15:00:00,3,28.4,38.0,eor
5705,2020-07-09 16:00:00,3,28.6,37.0,eor
5705,2020-07-09 17:00:00,3,28.5,37.0,eor
5705,2020-07-09 18:00:00,3,27.9,37.0,eor
5705,2020-07-09 19:00:00,3,25.9,42.0,eor
5705,2020-07-09 20:00:00,3,24.3,48.0,eor
5705,2020-07-09 21:00:00,3,22.9,54.0,eor
5705,2020-07-09 22:00:00,3,21.6,61.0,eor
5705,2020-07-09 23:00:00,3,19.6,71.0,eor
5705,2020-07-10 00:00:00,3,18.9,72.0,eor
5705,2020-07-10 01:00:00,3,18.2,76.0,eor
5705,2020-07-10 02:00:00,3,18.0,74.0,eor
5705,2020-07-10 03:00:00,3,17.9,73.0,eor
5705,2020-07-10 04:00:00,3,17.5,73.0,eor
5705,2020-07-10 05:00:00,3,19.3,66.0,eor
5705,2020-07-10 06:00:00,3,22.3,55.0,eor
5705,2020-07-10 07:00:00,3,23.1,53.0,eor
5705,2020-07-10 08:00:00,3,24.3,51.0,eor
5705,2020-07-10 09:00:00,3,26.1,45.0,eor
5705,2020-07-10 10:00:00,3,26.8,37.0,eor
5705,2020-07-10 11:00:00,3,26.2,41.0,eor
5705,2020-07-10 12:00:00,3,24.6,50.0,eor
5705,2020-07-10 13:00:00,3,23.7,49.0,eor
5705,2020-07-10 14:00:00,3,22.5,47.0,eor
5705,2020-07-10 15:00:00,3,23.1,47.0,eor
5705,2020-07-10 16:00:00,3,23.7,45.0,eor
5705,2020-07-10 17:00:00,3,22.2,50.0,eor
5705,2020-07-10 18:00:00,3,21.0,52.0,eor
5705,2020-07-10 19:00:00,3,19.7,58.0,eor
5705,2020-07-10 20:00:00,3,18.9,60.0,eor
5705,2020-07-10 21:00:00,3,18.4,61.0,eor
5705,2020-07-10 22:00:00,3,17.9,62.0,eor
5705,2020-07-10 23:00:00,3,17.1,69.0,eor
5705,2020-07-11 00:00:00,3,16.6,70.0,eor
5705,2020-07-11 01:00:00,3,16.2,71.0,eor
5705,2020-07-11 02:00:00,3,15.8,70.0,eor
5705,2020-07-11 03:00:00,3,15.1,72.0,eor
5705,2020-07-11 04:00:00,3,14.6,72.0,eor
5705,2020-07-11 05:00:00,3,14.1,76.0,eor
5705,2020-07-11 06:00:00,3,15.5,72.0,eor
5705,2020-07-11 07:00:00,3,16.3,64.0,eor
5705,2020-07-11 08:00:00,3,17.9,58.0,eor
5705,2020-07-11 09:00:00,3,18.8,50.0,eor
5705,2020-07-11 10:00:00,3,20.1,43.0,eor
5705,2020-07-11 11:00:00,3,21.1,38.0,eor
5705,2020-07-11 12:00:00,3,20.7,35.0,eor
5705,2020-07-11 13:00:00,3,20.7,36.0,eor
5705,2020-07-11 14:00:00,3,20.8,36.0,eor
5705,2020-07-11 15:00:00,3,22.1,32.0,eor
5705,2020-07-11 16:00:00,3,21.9,33.0,eor
5705,2020-07-11 17:00:00,3,20.5,38.0,eor
5705,2020-07-11 18:00:00,3,19.9,38.0,eor
5705,2020-07-11 19:00:00,3,18.6,41.0,eor
5705,2020-07-11 20:00:00,3,16.6,50.0,eor
5705,2020-07-11 21:00:00,3,15.5,55.0,eor
5705,2020-07-11 22:00:00,3,14.3,60.0,eor
5705,2020-07-11 23:00:00,3,13.2,68.0,eor
5705,2020-07-12 00:00:00,3,12.5,70.0,eor
5705,2020-07-12 01:00:00,3,11.6,74.0,eor
5705,2020-07-12 02:00:00,3,10.9,77.0,eor
5705,2020-07-12 03:00:00,3,10.3,79.0,eor
5705,2020-07-12 04:00:00,3,9.8,82.0,eor
5705,2020-07-12 05:00:00,3,11.8,73.0,eor
5705,2020-07-12 06:00:00,3,14.4,62.0,eor
5705,2020-07-12 07:00:00,3,16.4,56.0,eor
5705,2020-07-12 08:00:00,3,19.1,48.0,eor
5705,2020-07-12 09:00:00,3,21.0,36.0,eor
5705,2020-07-12 10:00:00,3,21.1,35.0,eor
5705,2020-07-12 11:00:00,3,21.4,32.0,eor
5705,2020-07-12 12:00:00,3,20.9,34.0,eor
5705,2020-07-12 13:00:00,3,21.8,30.0,eor
5705,2020-07-12 14:00:00,3,22.0,33.0,eor
5705,2020-07-12 15:00:00,3,23.0,30.0,eor
5705,2020-07-12 16:00:00,3,23.6,31.0,eor
5705,2020-07-12 17:00:00,3,22.7,30.0,eor
5705,2020-07-12 18:00:00,3,21.9,34.0,eor
5705,2020-07-12 19:00:00,3,20.0,40.0,eor
5705,2020-07-12 20:00:00,3,18.1,46.0,eor
5705,2020-07-12 21:00:00,3,16.7,51.0,eor
5705,2020-07-12 22:00:00,3,15.6,57.0,eor
5705,2020-07-12 23:00:00,3,14.2,65.0,eor
5705,2020-07-13 00:00:00,3,13.6,67.0,eor
5705,2020-07-13 01:00:00,3,12.7,69.0,eor
5705,2020-07-13 02:00:00,3,12.0,72.0,eor
5705,2020-07-13 03:00:00,3,11.5,74.0,eor
5705,2020-07-13 04:00:00,3,10.7,77.0,eor
5705,2020-07-13 05:00:00,3,12.7,68.0,eor
5705,2020-07-13 06:00:00,3,15.4,58.0,eor
5705,2020-07-13 07:00:00,3,17.3,52.0,eor
5705,2020-07-13 08:00:00,3,20.0,45.0,eor
5705,2020-07-13 09:00:00,3,21.4,41.0,eor
5705,2020-07-13 10:00:00,3,23.5,34.0,eor
5705,2020-07-13 11:00:00,3,24.3,31.0,eor
5705,2020-07-13 12:00:00,3,24.1,30.0,eor
5705,2020-07-13 13:00:00,3,24.7,28.0,eor
5705,2020-07-13 14:00:00,3,25.3,28.0,eor
5705,2020-07-13 15:00:00,3,24.8,28.0,eor
5705,2020-07-13 16:00:00,3,25.1,29.0,eor
5705,2020-07-13 17:00:00,3,24.6,30.0,eor
5705,2020-07-13 18:00:00,3,23.3,33.0,eor
5705,2020-07-13 19:00:00,3,22.2,36.0,eor
5705,2020-07-13 20:00:00,3,20.5,43.0,eor
5705,2020-07-13 21:00:00,3,18.6,50.0,eor
5705,2020-07-13 22:00:00,3,16.9,56.0,eor
5705,2020-07-13 23:00:00,3,15.5,63.0,eor
5705,2020-07-14 00:00:00,3,14.1,69.0,eor
5705,2020-07-14 01:00:00,3,13.2,73.0,eor
5705,2020-07-14 02:00:00,3,12.4,76.0,eor
5705,2020-07-14 03:00:00,3,11.9,80.0,eor
5705,2020-07-14 04:00:00,3,11.4,81.0,eor
5705,2020-07-14 05:00:00,3,12.0,79.0,eor
5705,2020-07-14 06:00:00,3,15.4,63.0,eor
5705,2020-07-14 07:00:00,3,17.9,56.0,eor
5705,2020-07-14 08:00:00,3,20.8,47.0,eor
5705,2020-07-14 09:00:00,3,22.9,38.0,eor
5705,2020-07-14 10:00:00,3,25.6,31.0,eor
5705,2020-07-14 11:00:00,3,26.0,29.0,eor
5705,2020-07-14 12:00:00,3,25.3,28.0,eor
5705,2020-07-14 13:00:00,3,25.4,28.0,eor
5705,2020-07-14 14:00:00,3,27.2,28.0,eor
5705,2020-07-14 15:00:00,3,26.6,26.0,eor
5705,2020-07-14 16:00:00,3,25.6,28.0,eor
5705,2020-07-14 17:00:00,3,25.4,28.0,eor
5705,2020-07-14 18:00:00,3,24.8,32.0,eor
5705,2020-07-14 19:00:00,3,23.1,42.0,eor
5705,2020-07-14 20:00:00,3,21.2,47.0,eor
5705,2020-07-14 21:00:00,3,21.0,45.0,eor
5705,2020-07-14 22:00:00,3,20.5,48.0,eor
5705,2020-07-14 23:00:00,3,19.6,57.0,eor
5705,2020-07-15 00:00:00,3,18.2,66.0,eor
5705,2020-07-15 01:00:00,3,17.5,71.0,eor
5705,2020-07-15 02:00:00,3,16.5,79.0,eor
5705,2020-07-15 03:00:00,3,15.8,85.0,eor
5705,2020-07-15 04:00:00,3,15.1,92.0,eor
5705,2020-07-15 05:00:00,3,15.0,94.0,eor
5705,2020-07-15 06:00:00,3,15.2,93.0,eor
5705,2020-07-15 07:00:00,3,15.1,90.0,eor
5705,2020-07-15 08:00:00,3,15.1,91.0,eor
5705,2020-07-15 09:00:00,3,15.5,86.0,eor
5705,2020-07-15 10:00:00,3,17.3,80.0,eor
5705,2020-07-15 11:00:00,3,17.6,77.0,eor
5705,2020-07-15 12:00:00,3,18.1,76.0,eor
5705,2020-07-15 13:00:00,3,17.4,88.0,eor
5705,2020-07-15 14:00:00,3,18.0,80.0,eor
5705,2020-07-15 15:00:00,3,18.2,72.0,eor
5705,2020-07-15 16:00:00,3,19.1,65.0,eor
5705,2020-07-15 17:00:00,3,20.1,54.0,eor
5705,2020-07-15 18:00:00,3,19.8,61.0,eor
5705,2020-07-15 19:00:00,3,18.5,56.0,eor
5705,2020-07-15 20:00:00,3,17.0,63.0,eor
5705,2020-07-15 21:00:00,3,16.3,64.0,eor
5705,2020-07-15 22:00:00,3,15.9,67.0,eor
5705,2020-07-15 23:00:00,3,15.9,66.0,eor
5705,2020-07-16 00:00:00,3,15.5,70.0,eor
5705,2020-07-16 01:00:00,3,15.4,69.0,eor
5705,2020-07-16 02:00:00,3,14.9,70.0,eor
5705,2020-07-16 03:00:00,3,14.9,69.0,eor
5705,2020-07-16 04:00:00,3,14.7,70.0,eor
5705,2020-07-16 05:00:00,3,14.3,77.0,eor
5705,2020-07-16 06:00:00,3,14.8,75.0,eor
5705,2020-07-16 07:00:00,3,15.1,77.0,eor
5705,2020-07-16 08:00:00,3,15.1,78.0,eor
5705,2020-07-16 09:00:00,3,15.3,76.0,eor
5705,2020-07-16 10:00:00,3,15.7,79.0,eor
5705,2020-07-16 11:00:00,3,14.5,84.0,eor
5705,2020-07-16 12:00:00,3,14.4,89.0,eor
5705,2020-07-16 13:00:00,3,14.7,90.0,eor
5705,2020-07-16 14:00:00,3,15.5,86.0,eor
5705,2020-07-16 15:00:00,3,16.4,77.0,eor
5705,2020-07-16 16:00:00,3,15.1,89.0,eor
5705,2020-07-16 17:00:00,3,14.7,89.0,eor
5705,2020-07-16 18:00:00,3,14.8,91.0,eor
5705,2020-07-16 19:00:00,3,14.7,93.0,eor
5705,2020-07-16 20:00:00,3,14.5,92.0,eor
5705,2020-07-16 21:00:00,3,14.5,94.0,eor
5705,2020-07-16 22:00:00,3,14.3,94.0,eor
5705,2020-07-16 23:00:00,3,14.1,95.0,eor
5705,2020-07-17 00:00:00,3,14.1,95.0,eor
5705,2020-07-17 01:00:00,3,14.2,95.0,eor
5705,2020-07-17 02:00:00,3,14.2,95.0,eor
5705,2020-07-17 03:00:00,3,13.6,95.0,eor
5705,2020-07-17 04:00:00,3,13.4,95.0,eor
5705,2020-07-17 05:00:00,3,12.9,96.0,eor
5705,2020-07-17 06:00:00,3,13.9,88.0,eor
5705,2020-07-17 07:00:00,3,14.4,85.0,eor
5705,2020-07-17 08:00:00,3,16.7,71.0,eor
5705,2020-07-17 09:00:00,3,16.9,74.0,eor
5705,2020-07-17 10:00:00,3,18.8,56.0,eor
5705,2020-07-17 11:00:00,3,19.6,55.0,eor
5705,2020-07-17 12:00:00,3,20.3,53.0,eor
5705,2020-07-17 13:00:00,3,20.4,47.0,eor
5705,2020-07-17 14:00:00,3,22.1,43.0,eor
5705,2020-07-17 15:00:00,3,22.4,43.0,eor
5705,2020-07-17 16:00:00,3,20.9,44.0,eor
5705,2020-07-17 17:00:00,3,21.3,43.0,eor
5705,2020-07-17 18:00:00,3,20.5,45.0,eor
5705,2020-07-17 19:00:00,3,19.1,50.0,eor
5705,2020-07-17 20:00:00,3,17.4,60.0,eor
5705,2020-07-17 21:00:00,3,16.6,62.0,eor
5705,2020-07-17 22:00:00,3,14.6,71.0,eor
5705,2020-07-17 23:00:00,3,13.9,77.0,eor
5705,2020-07-18 00:00:00,3,12.8,81.0,eor
5705,2020-07-18 01:00:00,3,11.8,87.0,eor
5705,2020-07-18 02:00:00,3,11.3,89.0,eor
5705,2020-07-18 03:00:00,3,10.8,90.0,eor
5705,2020-07-18 04:00:00,3,10.2,92.0,eor
5705,2020-07-18 05:00:00,3,11.1,87.0,eor
5705,2020-07-18 06:00:00,3,13.5,79.0,eor
5705,2020-07-18 07:00:00,3,16.2,70.0,eor
5705,2020-07-18 08:00:00,3,19.5,58.0,eor
5705,2020-07-18 09:00:00,3,21.7,46.0,eor
5705,2020-07-18 10:00:00,3,23.6,39.0,eor
5705,2020-07-18 11:00:00,3,24.2,38.0,eor
5705,2020-07-18 12:00:00,3,25.6,32.0,eor
5705,2020-07-18 13:00:00,3,24.5,34.0,eor
5705,2020-07-18 14:00:00,3,25.2,34.0,eor
5705,2020-07-18 15:00:00,3,24.8,33.0,eor
5705,2020-07-18 16:00:00,3,25.8,34.0,eor
5705,2020-07-18 17:00:00,3,25.6,33.0,eor
5705,2020-07-18 18:00:00,3,25.2,33.0,eor
5705,2020-07-18 19:00:00,3,22.5,40.0,eor
5705,2020-07-18 20:00:00,3,21.3,45.0,eor
5705,2020-07-18 21:00:00,3,18.5,57.0,eor
5705,2020-07-18 22:00:00,3,17.6,62.0,eor
5705,2020-07-18 23:00:00,3,16.1,68.0,eor
5705,2020-07-19 00:00:00,3,15.2,72.0,eor
5705,2020-07-19 01:00:00,3,14.6,75.0,eor
5705,2020-07-19 02:00:00,3,13.9,79.0,eor
5705,2020-07-19 03:00:00,3,12.1,89.0,eor
5705,2020-07-19 04:00:00,3,12.5,86.0,eor
5705,2020-07-19 05:00:00,3,12.8,82.0,eor
5705,2020-07-19 06:00:00,3,15.9,70.0,eor
5705,2020-07-19 07:00:00,3,17.6,66.0,eor
5705,2020-07-19 08:00:00,3,21.4,56.0,eor
5705,2020-07-19 09:00:00,3,24.5,42.0,eor
5705,2020-07-19 10:00:00,3,25.7,36.0,eor
5705,2020-07-19 11:00:00,3,26.4,33.0,eor
5705,2020-07-19 12:00:00,3,28.4,32.0,eor
5705,2020-07-19 13:00:00,3,28.4,31.0,eor
5705,2020-07-19 14:00:00,3,28.7,32.0,eor
5705,2020-07-19 15:00:00,3,28.6,30.0,eor
5705,2020-07-19 16:00:00,3,27.3,34.0,eor
5705,2020-07-19 17:00:00,3,26.4,36.0,eor
5705,2020-07-19 18:00:00,3,26.6,35.0,eor
5705,2020-07-19 19:00:00,3,25.5,37.0,eor
5705,2020-07-19 20:00:00,3,23.5,44.0,eor
5705,2020-07-19 21:00:00,3,21.5,52.0,eor
5705,2020-07-19 22:00:00,3,18.7,63.0,eor
5705,2020-07-19 23:00:00,3,17.5,69.0,eor
5705,2020-07-20 00:00:00,3,16.3,73.0,eor
5705,2020-07-20 01:00:00,3,15.7,77.0,eor
5705,2020-07-20 02:00:00,3,14.8,80.0,eor
5705,2020-07-20 03:00:00,3,14.9,79.0,eor
5705,2020-07-20 04:00:00,3,13.4,85.0,eor
5705,2020-07-20 05:00:00,3,14.7,81.0,eor
5705,2020-07-20 06:00:00,3,16.1,74.0,eor
5705,2020-07-20 07:00:00,3,19.3,62.0,eor
5705,2020-07-20 08:00:00,3,21.5,53.0,eor
5705,2020-07-20 09:00:00,3,23.4,48.0,eor
5705,2020-07-20 10:00:00,3,26.4,38.0,eor
5705,2020-07-20 11:00:00,3,27.8,38.0,eor
5705,2020-07-20 12:00:00,3,28.0,38.0,eor
5705,2020-07-20 13:00:00,3,27.3,36.0,eor
5705,2020-07-20 14:00:00,3,28.2,38.0,eor
5705,2020-07-20 15:00:00,3,27.9,39.0,eor
5705,2020-07-20 16:00:00,3,28.0,37.0,eor
5705,2020-07-20 17:00:00,3,26.6,37.0,eor
5705,2020-07-20 18:00:00,3,25.4,43.0,eor
5705,2020-07-20 19:00:00,3,24.4,46.0,eor
5705,2020-07-20 20:00:00,3,23.2,52.0,eor
5705,2020-07-20 21:00:00,3,21.2,60.0,eor
5705,2020-07-20 22:00:00,3,19.6,62.0,eor
5705,2020-07-20 23:00:00,3,18.7,64.0,eor
5705,2020-07-21 00:00:00,3,17.9,66.0,eor
5705,2020-07-21 01:00:00,3,17.3,69.0,eor
5705,2020-07-21 02:00:00,3,16.7,71.0,eor
5705,2020-07-21 03:00:00,3,16.2,72.0,eor
5705,2020-07-21 04:00:00,3,15.8,72.0,eor
5705,2020-07-21 05:00:00,3,16.6,68.0,eor
5705,2020-07-21 06:00:00,3,18.6,58.0,eor
5705,2020-07-21 07:00:00,3,20.0,54.0,eor
5705,2020-07-21 08:00:00,3,22.0,51.0,eor
5705,2020-07-21 09:00:00,3,22.2,45.0,eor
5705,2020-07-21 10:00:00,3,23.2,40.0,eor
5705,2020-07-21 11:00:00,3,23.6,40.0,eor
5705,2020-07-21 12:00:00,3,26.1,35.0,eor
5705,2020-07-21 13:00:00,3,26.2,32.0,eor
5705,2020-07-21 14:00:00,3,26.8,26.0,eor
5705,2020-07-21 15:00:00,3,26.3,26.0,eor
5705,2020-07-21 16:00:00,3,25.6,27.0,eor
5705,2020-07-21 17:00:00,3,25.9,26.0,eor
5705,2020-07-21 18:00:00,3,24.4,27.0,eor
5705,2020-07-21 19:00:00,3,22.5,31.0,eor
5705,2020-07-21 20:00:00,3,20.2,38.0,eor
